Nom gare;Code Gare;Type jour;Year;Date de comptage;Ligne;Tranche horaire;Montants
VAUX SUR SEINE;87381814;Dimanche;2016.0;2016-11-20;J;Après 20h;5
ARGENTEUIL;87381848;JOB;2018.0;2018-01-30;J;De 6h à 10h;7426
ANDRESY;87381491;JOB;2018.0;2018-01-23;J;De 10h à 16h;154
PARIS SAINT-LAZARE;87384008;Dimanche;2018.0;2018-10-14;J;De 10h à 16h;4631
PARIS SAINT-LAZARE;87384008;Dimanche;2018.0;2018-10-14;J;Après 20h;3736
MANTES STATION;87381590;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;176
MEULAN HARDRICOURT;87381830;Dimanche;2016.0;2016-11-20;J;Avant 6h;7
MAURECOURT;87381483;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;95
SANNOIS;87276188;Dimanche;2018.0;2018-10-14;J;De 10h à 16h;1077
SANNOIS;87276188;Dimanche;2018.0;2018-10-14;J;De 16h à 20h;643
POISSY;87386573;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;949
POISSY;87386573;Dimanche;2016.0;2016-11-20;J;Avant 6h;29
OSNY;87381145;Dimanche;2016.0;2016-11-20;J;Après 20h;2
LA FRETTE MONTIGNY;87381871;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;268
LA FRETTE MONTIGNY;87381871;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;157
ISSOU PORCHEVILLE;87381574;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;41
ISSOU PORCHEVILLE;87381574;Dimanche;2016.0;2016-11-20;J;Avant 6h;1
GARGENVILLE;87381566;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;101
GARGENVILLE;87381566;Dimanche;2016.0;2016-11-20;J;Avant 6h;4
LE STADE;87381095;Dimanche;2018.0;2018-10-14;J;Après 20h;110
ANDRESY;87381491;JOB;2018.0;2018-01-23;J;De 16h à 20h;107
HERBLAY;87381889;Dimanche;2016.0;2016-11-20;J;Après 20h;82
LES CLAIRIERES DE VERNEUIL;87386664;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;73
CHANTELOUP LES VIGNES;87381475;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;311
ASNIERES SUR SEINE;87381137;Dimanche;2018.0;2018-10-14;J;De 10h à 16h;1742
CHAUMONT EN VEXIN;87381228;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;2
BOISSY L'AILLERIE;87381152;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;9
ERAGNY NEUVILLE;87381418;JOB;2018.0;2018-01-23;J;De 6h à 10h;922
BOIS COLOMBES;87381079;Dimanche;2016.0;2016-11-20;J;Après 20h;28
BOIS COLOMBES;87381079;Dimanche;2018.0;2018-10-14;J;Avant 6h;35
CHARS;87381194;Dimanche;2016.0;2016-11-20;J;Après 20h;10
MONTGEROULT COURCELLES;87381160;Samedi;2016.0;2016-11-19;J;Après 20h;0
TRIEL SUR SEINE;87381806;Samedi;2016.0;2016-11-19;J;De 6h à 10h;88
THUN LE PARADIS;87381822;Samedi;2016.0;2016-11-19;J;Après 20h;14
TRIEL SUR SEINE;87381806;Samedi;2016.0;2016-11-19;J;Avant 6h;8
PONTOISE;87276139;Samedi;2016.0;2016-11-19;J;Après 20h;197
POISSY;87386573;Samedi;2016.0;2016-11-19;J;Avant 6h;58
OSNY;87381145;Samedi;2016.0;2016-11-19;J;Après 20h;19
US;87381178;Samedi;2016.0;2016-11-19;J;Après 20h;0
SAINT-GERMAIN EN LAYE BEL AIR FOURQUEUX;87366922;Samedi;2016.0;2016-03-12;L;De 10h à 16h;126
SAINT-GERMAIN EN LAYE BEL AIR FOURQUEUX;87366922;Samedi;2016.0;2016-03-12;L;De 16h à 20h;55
SAINT-GERMAIN EN LAYE BEL AIR FOURQUEUX;87366922;Samedi;2016.0;2016-03-12;L;Avant 6h;1
AULNAY SOUS BOIS;87271411;Dimanche;2018.0;2018-11-18;K;De 16h à 20h;97
SURESNES MONT VALERIEN;87382374;Samedi;2016.0;2016-03-12;L;Avant 6h;9
VIROFLAY RIVE DROITE;87382887;Samedi;2016.0;2016-03-12;L;Avant 6h;11
SEVRES VILLE D'AVRAY;87382341;Samedi;2016.0;2016-03-12;L;Avant 6h;18
SARTROUVILLE;87386417;Samedi;2014.0;2014-05-17;L;De 16h à 20h;252
SAINT-CLOUD;87382358;Samedi;2016.0;2016-03-12;L;De 16h à 20h;1386
VAUCRESSON;87382267;Samedi;2016.0;2016-03-12;L;De 6h à 10h;195
LES CLAIRIERES DE VERNEUIL;87386664;JOB;2016.0;2016-11-22;J;De 16h à 20h;86
NANTEUIL LE HAUDOIN;87271577;Samedi;2018.0;2018-11-17;K;De 10h à 16h;41
ISSOU PORCHEVILLE;87381574;JOB;2018.0;2018-01-30;J;De 6h à 10h;18
ISSOU PORCHEVILLE;87381574;JOB;2018.0;2018-01-23;J;De 6h à 10h;121
ORMOY VILLERS;87271585;Samedi;2018.0;2018-11-17;K;De 10h à 16h;6
ORMOY VILLERS;87271585;Samedi;2018.0;2018-11-17;K;De 16h à 20h;3
LE STADE;87381095;JOB;2018.0;2018-10-11;J;De 16h à 20h;1421
LES MUREAUX;87386680;JOB;2016.0;2016-11-22;J;Après 20h;144
JUZIERS;87381558;JOB;2018.0;2018-01-23;J;De 6h à 10h;301
LES MUREAUX;87386680;JOB;2016.0;2016-11-22;J;Avant 6h;392
LE PLESSIS BELLEVILLE;87271551;Samedi;2018.0;2018-11-17;K;De 10h à 16h;58
LE PLESSIS BELLEVILLE;87271551;Samedi;2018.0;2018-11-17;K;Après 20h;8
NANTEUIL LE HAUDOIN;87271577;JOB;2018.0;2018-11-15;K;De 6h à 10h;342
THIEUX NANTOUILLET;87272054;JOB;2018.0;2018-11-15;K;De 16h à 20h;5
CREPY EN VALOIS;87271593;Samedi;2018.0;2018-11-17;K;De 10h à 16h;107
THIEUX NANTOUILLET;87272054;JOB;2018.0;2018-11-15;K;De 6h à 10h;22
AULNAY SOUS BOIS;87271411;Samedi;2018.0;2018-11-17;K;Après 20h;39
MITRY CLAYE;87271528;Samedi;2018.0;2018-11-17;K;De 10h à 16h;82
MITRY CLAYE;87271528;JOB;2018.0;2018-11-15;K;De 6h à 10h;1246
COMPANS;87272047;JOB;2018.0;2018-11-15;K;De 10h à 16h;9
DAMMARTIN JUILLY SAINT-MARD;87271536;Dimanche;2018.0;2018-11-18;K;De 16h à 20h;44
NANTEUIL LE HAUDOIN;87271577;Dimanche;2018.0;2018-11-18;K;Après 20h;7
AULNAY SOUS BOIS;87271411;Dimanche;2018.0;2018-11-18;K;De 6h à 10h;86
CREPY EN VALOIS;87271593;Dimanche;2018.0;2018-11-18;K;De 16h à 20h;132
CREPY EN VALOIS;87271593;Dimanche;2018.0;2018-11-18;K;De 10h à 16h;43
CREPY EN VALOIS;87271593;Dimanche;2018.0;2018-11-18;K;De 6h à 10h;60
ORMOY VILLERS;87271585;Dimanche;2018.0;2018-11-18;K;De 10h à 16h;2
PARIS NORD;87271031;Dimanche;2018.0;2018-11-18;K;De 16h à 20h;294
AULNAY SOUS BOIS;87271411;JOB;2018.0;2018-11-15;K;Après 20h;50
PARIS NORD;87271031;Samedi;2018.0;2018-11-17;K;Après 20h;211
NANTERRE UNIVERSITE;87386318;Samedi;2014.0;2014-05-17;L;De 10h à 16h;1114
PARIS SAINT-LAZARE;87384008;Samedi;2014.0;2014-05-17;L;De 16h à 20h;6147
NANTERRE UNIVERSITE;87386318;Samedi;2014.0;2014-05-17;L;De 6h à 10h;382
PARIS SAINT-LAZARE;87384008;Samedi;2014.0;2014-05-17;L;De 6h à 10h;1291
NOISY LE ROI;87393876;Samedi;2016.0;2016-03-12;L;De 6h à 10h;49
SAINT-CLOUD;87382358;Samedi;2016.0;2016-03-12;L;De 10h à 16h;2164
MONTREUIL;87382879;Samedi;2016.0;2016-03-12;L;De 10h à 16h;831
PONT CARDINET;87381111;Samedi;2014.0;2014-05-17;L;Avant 6h;19
PUTEAUX;87382382;Samedi;2016.0;2016-03-12;L;De 16h à 20h;434
PUTEAUX;87382382;Samedi;2016.0;2016-03-12;L;De 6h à 10h;276
LA DEFENSE GRANDE ARCHE;87758011;Samedi;2016.0;2016-03-12;L;De 16h à 20h;6145
LA DEFENSE GRANDE ARCHE;87758011;Samedi;2016.0;2016-03-12;L;De 10h à 16h;5221
LA CELLE SAINT-CLOUD;87382432;Samedi;2016.0;2016-03-12;L;De 16h à 20h;505
LA CELLE SAINT-CLOUD;87382432;Samedi;2016.0;2016-03-12;L;De 10h à 16h;804
MAISONS LAFFITTE;87386425;Samedi;2014.0;2014-05-17;L;De 10h à 16h;272
MARLY LE ROI;87382465;Samedi;2016.0;2016-03-12;L;De 10h à 16h;704
LOUVECIENNES;87382457;Samedi;2016.0;2016-03-12;L;De 16h à 20h;221
LES VALLEES;87386300;Samedi;2014.0;2014-05-17;L;De 16h à 20h;1183
LES VALLEES;87386300;Samedi;2014.0;2014-05-17;L;De 6h à 10h;736
LOUVECIENNES;87382457;Samedi;2016.0;2016-03-12;L;Avant 6h;9
CHAVILLE RIVE DROITE;87382333;Samedi;2016.0;2016-03-12;L;De 10h à 16h;791
BECON LES BRUYERES;87382002;Samedi;2014.0;2014-05-17;L;De 6h à 10h;579
BECON LES BRUYERES;87382002;Samedi;2016.0;2016-03-12;L;De 6h à 10h;962
BECON LES BRUYERES;87382002;Samedi;2014.0;2014-05-17;L;Avant 6h;40
VERNOUILLET VERNEUIL;87386656;JOB;2016.0;2016-11-22;J;De 6h à 10h;2957
VILLENNES SUR SEINE;87386649;JOB;2016.0;2016-11-22;J;Après 20h;26
VAL D'ARGENTEUIL;87381798;JOB;2018.0;2018-01-23;J;De 10h à 16h;2587
VILLENNES SUR SEINE;87386649;JOB;2016.0;2016-11-22;J;Avant 6h;9
ARGENTEUIL;87381848;Samedi;2018.0;2018-10-13;J;De 10h à 16h;2654
BOIS COLOMBES;87381079;Samedi;2016.0;2016-11-19;J;Après 20h;84
COLOMBES;87381087;Samedi;2018.0;2018-10-13;J;De 6h à 10h;1226
ANDRESY;87381491;Samedi;2016.0;2016-11-19;J;De 6h à 10h;122
US;87381178;JOB;2018.0;2018-01-23;J;De 10h à 16h;17
US;87381178;JOB;2018.0;2018-01-23;J;De 6h à 10h;216
LES CLAIRIERES DE VERNEUIL;87386664;Samedi;2016.0;2016-11-19;J;De 6h à 10h;63
PARIS SAINT-LAZARE;87384008;JOB;2018.0;2018-01-30;J;De 10h à 16h;488
PARIS SAINT-LAZARE;87384008;JOB;2018.0;2018-10-11;J;De 6h à 10h;4743
MEULAN HARDRICOURT;87381830;JOB;2018.0;2018-01-23;J;De 16h à 20h;229
MEULAN HARDRICOURT;87381830;JOB;2018.0;2018-01-23;J;De 6h à 10h;314
MONTGEROULT COURCELLES;87381160;JOB;2018.0;2018-01-23;J;Avant 6h;0
PARIS SAINT-LAZARE;87384008;JOB;2016.0;2016-11-22;J;Avant 6h;0
MAURECOURT;87381483;JOB;2018.0;2018-01-23;J;De 10h à 16h;205
MAURECOURT;87381483;JOB;2018.0;2018-01-23;J;Après 20h;10
OSNY;87381145;JOB;2018.0;2018-01-23;J;Après 20h;4
DEUIL MONTMAGNY;87276345;Samedi;2018.0;2018-10-13;H;Après 20h;255
ECOUEN EZANVILLE;87276394;Samedi;2018.0;2018-10-13;H;Avant 6h;29
EPLUCHES;87276147;Dimanche;2018.0;2018-10-14;H;De 10h à 16h;20
DOMONT;87276436;Dimanche;2018.0;2018-10-14;H;De 10h à 16h;554
ARGENTEUIL;87381848;JOB;2018.0;2018-01-23;J;De 16h à 20h;2438
ARGENTEUIL;87381848;JOB;2018.0;2018-01-23;J;De 10h à 16h;3470
BOIS COLOMBES;87381079;JOB;2018.0;2018-10-11;J;Avant 6h;98
ARGENTEUIL;87381848;JOB;2018.0;2018-01-23;J;Après 20h;960
ANDRESY;87381491;JOB;2018.0;2018-01-30;J;De 6h à 10h;236
VILLENNES SUR SEINE;87386649;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;167
VAL D'ARGENTEUIL;87381798;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;1879
THUN LE PARADIS;87381822;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;20
SANNOIS;87276188;Dimanche;2018.0;2018-10-14;J;De 6h à 10h;383
PONTOISE;87276139;Dimanche;2016.0;2016-11-20;J;Après 20h;120
PONTOISE;87276139;Dimanche;2016.0;2016-11-20;J;Avant 6h;10
US;87381178;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;2
US;87381178;Dimanche;2016.0;2016-11-20;J;Après 20h;8
LIANCOURT SAINT PIERRE;87381210;Samedi;2016.0;2016-11-19;J;De 16h à 20h;3
PARIS SAINT-LAZARE;87384008;Samedi;2016.0;2016-11-19;J;De 16h à 20h;13940
PARIS SAINT-LAZARE;87384008;Samedi;2018.0;2018-10-13;J;De 10h à 16h;6623
ISSOU PORCHEVILLE;87381574;Samedi;2016.0;2016-11-19;J;De 16h à 20h;34
MEULAN HARDRICOURT;87381830;Samedi;2016.0;2016-11-19;J;Après 20h;18
MEULAN HARDRICOURT;87381830;Samedi;2016.0;2016-11-19;J;Avant 6h;14
LES MUREAUX;87386680;Samedi;2016.0;2016-11-19;J;De 10h à 16h;1712
JUZIERS;87381558;Samedi;2016.0;2016-11-19;J;De 16h à 20h;33
OSNY;87381145;Samedi;2016.0;2016-11-19;J;De 16h à 20h;78
VILLENNES SUR SEINE;87386649;Samedi;2016.0;2016-11-19;J;De 6h à 10h;140
ASNIERES SUR SEINE;87381137;Dimanche;2018.0;2018-10-14;J;De 6h à 10h;411
VERNOUILLET VERNEUIL;87386656;Samedi;2016.0;2016-11-19;J;Après 20h;184
VILLENNES SUR SEINE;87386649;Samedi;2016.0;2016-11-19;J;Après 20h;37
VAUX SUR SEINE;87381814;Samedi;2016.0;2016-11-19;J;De 10h à 16h;159
TRIEL SUR SEINE;87381806;Samedi;2016.0;2016-11-19;J;Après 20h;13
ARGENTEUIL;87381848;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;2651
ARGENTEUIL;87381848;Dimanche;2018.0;2018-10-14;J;De 6h à 10h;729
ARGENTEUIL;87381848;Dimanche;2018.0;2018-10-14;J;Après 20h;422
US;87381178;Samedi;2016.0;2016-11-19;J;De 6h à 10h;12
AUBERGENVILLE ELISABETHVILLE;87386730;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;242
AUBERGENVILLE ELISABETHVILLE;87386730;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;73
CHANTELOUP LES VIGNES;87381475;Dimanche;2016.0;2016-11-20;J;Après 20h;13
CHAUMONT EN VEXIN;87381228;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;50
BOISSY L'AILLERIE;87381152;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;16
BOIS COLOMBES;87381079;Dimanche;2018.0;2018-10-14;J;De 16h à 20h;1076
BOIS COLOMBES;87381079;Dimanche;2018.0;2018-10-14;J;De 10h à 16h;1925
BOIS COLOMBES;87381079;Dimanche;2018.0;2018-10-14;J;De 6h à 10h;485
COLOMBES;87381087;Dimanche;2018.0;2018-10-14;J;De 6h à 10h;568
COLOMBES;87381087;Dimanche;2016.0;2016-11-20;J;Après 20h;45
SAINT-OUEN L'AUMONE QUARTIER DE L'EGLISE;87381426;Samedi;2016.0;2016-11-19;J;De 10h à 16h;160
SAINT-OUEN L'AUMONE QUARTIER DE L'EGLISE;87381426;Samedi;2016.0;2016-11-19;J;Après 20h;58
THUN LE PARADIS;87381822;Samedi;2016.0;2016-11-19;J;De 6h à 10h;71
PONTOISE;87276139;Samedi;2016.0;2016-11-19;J;De 16h à 20h;561
PONTOISE;87276139;Samedi;2016.0;2016-11-19;J;De 6h à 10h;337
POISSY;87386573;Samedi;2016.0;2016-11-19;J;De 10h à 16h;1412
PONTOISE;87276139;Samedi;2016.0;2016-11-19;J;Avant 6h;18
POISSY;87386573;Samedi;2016.0;2016-11-19;J;Après 20h;546
CONFLANS SAINTE-HONORINE;87381897;Samedi;2016.0;2016-11-19;J;Après 20h;357
CONFLANS SAINTE-HONORINE;87381897;Samedi;2016.0;2016-11-19;J;Avant 6h;57
CONFLANS FIN D'OISE;87381459;Samedi;2016.0;2016-11-19;J;De 6h à 10h;129
ERMONT EAUBONNE;87276055;Samedi;2018.0;2018-10-13;J;Après 20h;955
GARGENVILLE;87381566;Samedi;2016.0;2016-11-19;J;De 10h à 16h;141
EPONE MEZIERES;87386763;Samedi;2016.0;2016-11-19;J;Avant 6h;14
GARGENVILLE;87381566;Samedi;2016.0;2016-11-19;J;Après 20h;17
COLOMBES;87381087;Samedi;2016.0;2016-11-19;J;Après 20h;129
HERBLAY;87381889;Samedi;2016.0;2016-11-19;J;Avant 6h;15
CONFLANS FIN D'OISE;87381459;Samedi;2016.0;2016-11-19;J;De 16h à 20h;371
VILLENNES SUR SEINE;87386649;JOB;2016.0;2016-11-22;J;De 10h à 16h;158
BOISSY L'AILLERIE;87381152;Samedi;2016.0;2016-11-19;J;De 16h à 20h;40
VAUX SUR SEINE;87381814;JOB;2018.0;2018-01-23;J;De 10h à 16h;102
VAUX SUR SEINE;87381814;JOB;2018.0;2018-01-23;J;De 16h à 20h;63
VAUX SUR SEINE;87381814;JOB;2018.0;2018-01-23;J;De 6h à 10h;300
VAL D'ARGENTEUIL;87381798;JOB;2018.0;2018-01-23;J;Avant 6h;453
COLOMBES;87381087;Samedi;2018.0;2018-10-13;J;Après 20h;729
US;87381178;JOB;2018.0;2018-01-23;J;De 16h à 20h;11
EPONE MEZIERES;87386763;Samedi;2016.0;2016-11-19;J;De 6h à 10h;169
TRIEL SUR SEINE;87381806;JOB;2018.0;2018-01-23;J;De 10h à 16h;196
TRIEL SUR SEINE;87381806;JOB;2018.0;2018-01-23;J;De 6h à 10h;407
TRIEL SUR SEINE;87381806;JOB;2018.0;2018-01-23;J;Après 20h;13
THUN LE PARADIS;87381822;JOB;2018.0;2018-01-23;J;Avant 6h;47
TRIE CHATEAU;87381236;JOB;2018.0;2018-01-23;J;Après 20h;0
TRIE CHATEAU;87381236;JOB;2018.0;2018-01-23;J;Avant 6h;11
US;87381178;JOB;2018.0;2018-01-23;J;Après 20h;0
SURESNES MONT VALERIEN;87382374;JOB;2016.0;2016-03-15;L;De 6h à 10h;759
ASNIERES SUR SEINE;87381137;Samedi;2014.0;2014-05-17;L;De 16h à 20h;1228
VIROFLAY RIVE DROITE;87382887;JOB;2016.0;2016-03-15;L;De 6h à 10h;1302
SEVRES VILLE D'AVRAY;87382341;JOB;2016.0;2016-03-15;L;De 6h à 10h;1230
ASNIERES SUR SEINE;87381137;Samedi;2016.0;2016-03-12;L;De 6h à 10h;748
BECON LES BRUYERES;87382002;Samedi;2014.0;2014-05-17;L;Après 20h;587
BECON LES BRUYERES;87382002;Samedi;2016.0;2016-03-12;L;Avant 6h;43
CLICHY LEVALLOIS;87381129;Samedi;2016.0;2016-03-12;L;Après 20h;318
CLICHY LEVALLOIS;87381129;Samedi;2016.0;2016-03-12;L;Avant 6h;8
BOUGIVAL;87382440;Samedi;2016.0;2016-03-12;L;De 16h à 20h;162
SAINT-NOM LA BRETECHE FORET DE MARLY;87382481;JOB;2016.0;2016-03-15;L;De 10h à 16h;348
NEUVILLE UNIVERSITE;87334482;JOB;2018.0;2018-03-27;L;De 10h à 16h;104
PARIS SAINT-LAZARE;87384008;JOB;2016.0;2016-03-15;L;De 16h à 20h;17381
PARIS SAINT-LAZARE;87384008;JOB;2018.0;2018-03-27;L;De 10h à 16h;4644
SAINT-CLOUD;87382358;JOB;2016.0;2016-03-17;L;De 16h à 20h;131
SARTROUVILLE;87386417;JOB;2018.0;2018-03-27;L;Après 20h;202
NOISY LE ROI;87393876;JOB;2016.0;2016-03-15;L;Après 20h;9
PUTEAUX;87382382;JOB;2016.0;2016-03-15;L;De 10h à 16h;146
PUTEAUX;87382382;JOB;2016.0;2016-03-22;L;De 10h à 16h;281
PUTEAUX;87382382;JOB;2016.0;2016-03-17;L;Après 20h;175
BORAN SUR OISE;87276444;Dimanche;2018.0;2018-10-14;H;De 6h à 10h;0
ENGHIEN LES BAINS;87276022;Dimanche;2018.0;2018-10-14;H;Avant 6h;66
DEUIL MONTMAGNY;87276345;Dimanche;2018.0;2018-10-14;H;Avant 6h;31
CERNAY;87276063;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;201
BESSANCOURT;87276642;Dimanche;2018.0;2018-10-14;H;Avant 6h;7
MONTSOULT MAFFLIERS;87276493;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;274
MONTIGNY BEAUCHAMP;87276089;Dimanche;2018.0;2018-10-14;H;Après 20h;214
PRECY SUR OISE;87276410;Dimanche;2018.0;2018-10-14;H;De 6h à 10h;3
PONTOISE;87276139;Dimanche;2018.0;2018-10-14;H;De 6h à 10h;367
PONT PETIT;87276154;Dimanche;2018.0;2018-10-14;H;Après 20h;5
PIERRELAYE;87276097;Dimanche;2018.0;2018-10-14;H;Avant 6h;17
TAVERNY;87276634;Samedi;2018.0;2018-10-13;H;De 16h à 20h;370
SEUGY;87272039;Samedi;2018.0;2018-10-13;H;De 6h à 10h;10
GROS NOYER SAINT-PRIX;87276592;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;328
MONTIGNY BEAUCHAMP;87276089;Dimanche;2018.0;2018-10-14;H;De 10h à 16h;737
LA BARRE ORMESSON;87271171;Dimanche;2018.0;2018-10-14;H;De 6h à 10h;284
BELLOY SAINT-MARTIN;87276550;Dimanche;2018.0;2018-10-14;H;Après 20h;6
ERMONT EAUBONNE;87276055;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;1973
PERSAN BEAUMONT;87276469;Samedi;2018.0;2018-10-13;H;De 10h à 16h;1170
ERMONT HALTE;87276584;Dimanche;2018.0;2018-10-14;H;De 6h à 10h;70
FREPILLON;87276659;Dimanche;2018.0;2018-10-14;H;Après 20h;16
LUZARCHES;87276576;Dimanche;2018.0;2018-10-14;H;Avant 6h;7
PONTOISE;87276139;Samedi;2018.0;2018-10-13;H;Après 20h;603
SAINT-OUEN L'AUMONE LIESSE;87337980;Dimanche;2018.0;2018-10-14;H;De 16h à 20h;182
SAINT-LEU D'ESSERENT;87276402;Dimanche;2018.0;2018-10-14;H;De 10h à 16h;21
SAINT-OUEN L'AUMONE;87276105;Dimanche;2018.0;2018-10-14;H;De 6h à 10h;162
SAINT-LEU LA FORET;87276600;Dimanche;2018.0;2018-10-14;H;De 6h à 10h;182
SAINT-DENIS;87271015;Dimanche;2018.0;2018-10-14;H;De 10h à 16h;6294
PARIS NORD;87271031;Dimanche;2018.0;2018-10-14;H;De 10h à 16h;13278
GARGENVILLE;87381566;JOB;2018.0;2018-01-23;J;De 16h à 20h;101
HERBLAY;87381889;JOB;2018.0;2018-01-23;J;De 10h à 16h;1077
HERBLAY;87381889;JOB;2018.0;2018-01-30;J;De 6h à 10h;3828
CONFLANS SAINTE-HONORINE;87381897;JOB;2018.0;2018-01-23;J;De 6h à 10h;744
CORMEILLES EN PARISIS;87381863;JOB;2018.0;2018-01-30;J;De 16h à 20h;394
CORMEILLES EN PARISIS;87381863;JOB;2018.0;2018-01-23;J;De 10h à 16h;1395
CORMEILLES EN PARISIS;87381863;JOB;2018.0;2018-01-23;J;De 16h à 20h;865
ERAGNY NEUVILLE;87381418;JOB;2018.0;2018-01-23;J;De 10h à 16h;310
EPONE MEZIERES;87386763;JOB;2016.0;2016-11-22;J;De 10h à 16h;252
CONFLANS FIN D'OISE;87381459;JOB;2018.0;2018-01-23;J;Avant 6h;8
EPONE MEZIERES;87386763;JOB;2016.0;2016-11-22;J;De 6h à 10h;1307
ERMONT EAUBONNE;87276055;JOB;2018.0;2018-10-11;J;Après 20h;646
ERAGNY NEUVILLE;87381418;JOB;2018.0;2018-01-23;J;Avant 6h;69
SAINT-OUEN L'AUMONE QUARTIER DE L'EGLISE;87381426;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;106
SAINT-OUEN L'AUMONE QUARTIER DE L'EGLISE;87381426;Dimanche;2016.0;2016-11-20;J;Après 20h;23
THUN LE PARADIS;87381822;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;109
PARIS SAINT-LAZARE;87384008;Dimanche;2018.0;2018-10-14;J;Avant 6h;122
TRIEL SUR SEINE;87381806;Dimanche;2016.0;2016-11-20;J;Après 20h;5
PONTOISE;87276139;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;423
POISSY;87386573;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;945
VERNOUILLET VERNEUIL;87386656;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;562
AUBERGENVILLE ELISABETHVILLE;87386730;JOB;2016.0;2016-11-22;J;Avant 6h;117
TRIEL SUR SEINE;87381806;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;189
VAL D'ARGENTEUIL;87381798;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;1066
ASNIERES SUR SEINE;87381137;JOB;2018.0;2018-10-11;J;De 6h à 10h;2980
ASNIERES SUR SEINE;87381137;JOB;2018.0;2018-10-11;J;Après 20h;943
TRIEL SUR SEINE;87381806;Dimanche;2016.0;2016-11-20;J;Avant 6h;3
ARGENTEUIL;87381848;JOB;2018.0;2018-10-11;J;Après 20h;536
ARGENTEUIL;87381848;JOB;2018.0;2018-10-11;J;Avant 6h;354
ANDRESY;87381491;JOB;2018.0;2018-01-23;J;Après 20h;13
CHANTELOUP LES VIGNES;87381475;JOB;2018.0;2018-01-30;J;De 6h à 10h;214
CHANTELOUP LES VIGNES;87381475;JOB;2018.0;2018-01-23;J;De 6h à 10h;500
CHANTELOUP LES VIGNES;87381475;JOB;2018.0;2018-01-23;J;Avant 6h;34
BOISSY L'AILLERIE;87381152;JOB;2018.0;2018-01-23;J;De 6h à 10h;294
CONFLANS FIN D'OISE;87381459;JOB;2018.0;2018-01-23;J;Après 20h;115
CHAUMONT EN VEXIN;87381228;JOB;2018.0;2018-01-23;J;Après 20h;0
COLOMBES;87381087;JOB;2018.0;2018-10-11;J;De 6h à 10h;4694
COLOMBES;87381087;JOB;2018.0;2018-10-11;J;Après 20h;574
CHARS;87381194;JOB;2018.0;2018-01-23;J;De 10h à 16h;46
COLOMBES;87381087;JOB;2018.0;2018-10-11;J;Avant 6h;189
LIANCOURT SAINT PIERRE;87381210;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;0
MANTES LA JOLIE;87381509;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;1185
MANTES LA JOLIE;87381509;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;1545
LES MUREAUX;87386680;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;423
MAURECOURT;87381483;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;25
POISSY;87386573;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;243
OSNY;87381145;Dimanche;2016.0;2016-11-20;J;De 16h à 20h;86
OSNY;87381145;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;39
LES CLAIRIERES DE VERNEUIL;87386664;Dimanche;2016.0;2016-11-20;J;Après 20h;33
LA FRETTE MONTIGNY;87381871;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;58
LA VILLETERTRE;87381202;Dimanche;2016.0;2016-11-20;J;De 10h à 16h;5
ISSOU PORCHEVILLE;87381574;Dimanche;2016.0;2016-11-20;J;Après 20h;8
LA VILLETERTRE;87381202;Dimanche;2016.0;2016-11-20;J;De 6h à 10h;2
LE STADE;87381095;Dimanche;2018.0;2018-10-14;J;De 10h à 16h;665
LES MUREAUX;87386680;Dimanche;2016.0;2016-11-20;J;Après 20h;209
